9 1
0.519531 0.546875 0.515625 0.519531 0.546875 0.515625 0.519531 0.546875 0.515625 0.015625 
0.476562 0.472656 0.476562 0.476562 0.472656 0.476562 0.476562 0.472656 0.476562 0.000000 
0.613281 0.593750 0.585938 0.597656 0.605469 0.605469 0.593750 0.597656 0.613281 0.023438 
0.601562 0.609375 0.597656 0.605469 0.632812 0.617188 0.605469 0.597656 0.597656 0.031250 
0.570312 0.597656 0.605469 0.589844 0.589844 0.613281 0.574219 0.597656 0.601562 0.109375 
0.417969 0.406250 0.414062 0.417969 0.402344 0.402344 0.402344 0.398438 0.425781 0.031250 
0.531250 0.519531 0.523438 0.531250 0.519531 0.523438 0.531250 0.519531 0.523438 0.031250 
0.601562 0.609375 0.613281 0.601562 0.605469 0.601562 0.613281 0.593750 0.585938 0.062500 
0.609375 0.628906 0.628906 0.609375 0.628906 0.628906 0.609375 0.628906 0.628906 0.078125 
0.472656 0.484375 0.484375 0.472656 0.484375 0.484375 0.472656 0.484375 0.484375 0.046875 
0.511719 0.527344 0.523438 0.519531 0.531250 0.511719 0.511719 0.515625 0.531250 0.031250 
0.589844 0.601562 0.593750 0.601562 0.589844 0.589844 0.597656 0.589844 0.597656 0.031250 
0.507812 0.500000 0.511719 0.511719 0.496094 0.507812 0.500000 0.500000 0.496094 0.031250 
0.515625 0.515625 0.503906 0.515625 0.515625 0.503906 0.515625 0.515625 0.503906 0.046875 
0.605469 0.617188 0.617188 0.609375 0.613281 0.640625 0.625000 0.625000 0.628906 0.125000 
0.480469 0.515625 0.492188 0.496094 0.515625 0.523438 0.503906 0.515625 0.500000 0.093750 
0.503906 0.503906 0.511719 0.511719 0.500000 0.507812 0.503906 0.507812 0.515625 0.023438 
0.523438 0.492188 0.503906 0.523438 0.492188 0.503906 0.523438 0.492188 0.503906 0.078125 
0.394531 0.398438 0.410156 0.398438 0.390625 0.402344 0.425781 0.398438 0.398438 0.023438 
0.640625 0.617188 0.605469 0.625000 0.636719 0.617188 0.621094 0.605469 0.613281 0.093750 
0.515625 0.523438 0.507812 0.523438 0.523438 0.515625 0.515625 0.523438 0.507812 0.031250 
0.496094 0.511719 0.515625 0.496094 0.511719 0.515625 0.500000 0.511719 0.507812 0.070312 
0.527344 0.531250 0.535156 0.527344 0.531250 0.535156 0.527344 0.531250 0.535156 0.031250 
0.503906 0.527344 0.503906 0.503906 0.527344 0.503906 0.503906 0.527344 0.503906 0.000000 
0.546875 0.515625 0.511719 0.546875 0.515625 0.511719 0.546875 0.515625 0.511719 0.140625 
0.593750 0.585938 0.605469 0.605469 0.605469 0.605469 0.597656 0.613281 0.609375 0.085938 
0.472656 0.476562 0.488281 0.472656 0.476562 0.488281 0.472656 0.476562 0.488281 0.062500 
0.609375 0.597656 0.605469 0.632812 0.617188 0.613281 0.597656 0.597656 0.609375 0.039062 
0.597656 0.605469 0.578125 0.589844 0.613281 0.593750 0.597656 0.601562 0.593750 0.023438 
0.519531 0.523438 0.523438 0.519531 0.523438 0.523438 0.519531 0.523438 0.523438 0.015625 
0.609375 0.613281 0.593750 0.605469 0.601562 0.597656 0.593750 0.585938 0.605469 0.078125 
0.406250 0.414062 0.417969 0.402344 0.402344 0.417969 0.398438 0.425781 0.449219 0.140625 
0.484375 0.484375 0.472656 0.484375 0.484375 0.472656 0.484375 0.484375 0.472656 0.046875 
0.527344 0.523438 0.515625 0.531250 0.511719 0.515625 0.515625 0.531250 0.511719 0.046875 
0.500000 0.511719 0.527344 0.496094 0.507812 0.531250 0.500000 0.496094 0.367188 0.226562 
0.601562 0.593750 0.601562 0.589844 0.589844 0.593750 0.589844 0.597656 0.589844 0.023438 
0.628906 0.628906 0.601562 0.628906 0.628906 0.601562 0.628906 0.628906 0.601562 0.109375 
0.414062 0.378906 0.378906 0.414062 0.378906 0.378906 0.429688 0.398438 0.375000 0.210938 
0.515625 0.492188 0.519531 0.515625 0.523438 0.519531 0.515625 0.500000 0.503906 0.000000 
0.617188 0.617188 0.625000 0.613281 0.640625 0.621094 0.625000 0.628906 0.621094 0.046875 
0.515625 0.503906 0.500000 0.515625 0.503906 0.500000 0.515625 0.503906 0.500000 0.062500 
0.503906 0.511719 0.523438 0.500000 0.507812 0.511719 0.507812 0.515625 0.511719 0.046875 
0.632812 0.632812 0.632812 0.632812 0.632812 0.632812 0.632812 0.632812 0.632812 0.000000 
0.617188 0.605469 0.628906 0.636719 0.617188 0.625000 0.605469 0.613281 0.617188 0.007812 
0.492188 0.503906 0.492188 0.492188 0.503906 0.492188 0.492188 0.503906 0.492188 0.000000 
0.398438 0.410156 0.402344 0.390625 0.402344 0.402344 0.398438 0.398438 0.382812 0.054688 
0.515625 0.511719 0.500000 0.515625 0.515625 0.496094 0.500000 0.511719 0.507812 0.054688 
0.511719 0.515625 0.492188 0.511719 0.515625 0.492188 0.511719 0.507812 0.500000 0.078125 
0.531250 0.535156 0.519531 0.531250 0.535156 0.519531 0.531250 0.535156 0.519531 0.046875 
0.515625 0.511719 0.542969 0.515625 0.511719 0.542969 0.515625 0.511719 0.542969 0.109375 
0.585938 0.605469 0.636719 0.605469 0.605469 0.621094 0.613281 0.609375 0.613281 0.093750 
0.613281 0.617188 0.621094 0.617188 0.621094 0.625000 0.617188 0.605469 0.601562 0.046875 
0.523438 0.507812 0.527344 0.523438 0.515625 0.519531 0.523438 0.507812 0.519531 0.015625 
0.605469 0.578125 0.601562 0.613281 0.593750 0.617188 0.601562 0.593750 0.601562 0.031250 
0.421875 0.406250 0.414062 0.421875 0.406250 0.414062 0.421875 0.406250 0.414062 0.031250 
0.425781 0.425781 0.429688 0.398438 0.421875 0.406250 0.417969 0.406250 0.414062 0.078125 
0.527344 0.503906 0.500000 0.527344 0.503906 0.500000 0.527344 0.503906 0.500000 0.109375 
0.609375 0.601562 0.617188 0.609375 0.601562 0.617188 0.609375 0.601562 0.617188 0.031250 
0.613281 0.593750 0.597656 0.601562 0.597656 0.609375 0.585938 0.605469 0.636719 0.085938 
0.414062 0.417969 0.406250 0.402344 0.417969 0.414062 0.425781 0.449219 0.402344 0.078125 
0.523438 0.523438 0.515625 0.523438 0.523438 0.515625 0.523438 0.523438 0.515625 0.031250 
0.484375 0.472656 0.464844 0.484375 0.472656 0.464844 0.484375 0.472656 0.464844 0.078125 
0.593750 0.613281 0.609375 0.578125 0.601562 0.609375 0.593750 0.617188 0.582031 0.085938 
0.378906 0.378906 0.367188 0.378906 0.378906 0.367188 0.398438 0.375000 0.359375 0.078125 
0.511719 0.527344 0.503906 0.507812 0.531250 0.503906 0.496094 0.367188 0.511719 0.328125 
0.503906 0.500000 0.500000 0.503906 0.500000 0.500000 0.503906 0.500000 0.500000 0.015625 
0.628906 0.632812 0.613281 0.628906 0.632812 0.613281 0.628906 0.632812 0.613281 0.062500 
0.617188 0.609375 0.625000 0.617188 0.601562 0.621094 0.613281 0.609375 0.605469 0.031250 
0.523438 0.515625 0.519531 0.511719 0.515625 0.511719 0.531250 0.511719 0.519531 0.015625 
0.523438 0.500000 0.523438 0.523438 0.500000 0.523438 0.523438 0.500000 0.523438 0.000000 
0.511719 0.523438 0.500000 0.507812 0.511719 0.492188 0.515625 0.511719 0.507812 0.062500 
0.632812 0.632812 0.632812 0.632812 0.632812 0.632812 0.632812 0.632812 0.632812 0.000000 
0.503906 0.492188 0.519531 0.503906 0.492188 0.519531 0.503906 0.492188 0.519531 0.062500 
0.601562 0.609375 0.609375 0.593750 0.597656 0.625000 0.589844 0.605469 0.601562 0.109375 
0.410156 0.402344 0.398438 0.402344 0.402344 0.414062 0.398438 0.382812 0.398438 0.062500 
0.511719 0.500000 0.527344 0.515625 0.496094 0.492188 0.511719 0.507812 0.519531 0.031250 
0.515625 0.515625 0.503906 0.515625 0.515625 0.503906 0.523438 0.515625 0.507812 0.062500 
0.609375 0.601562 0.617188 0.609375 0.601562 0.617188 0.609375 0.601562 0.617188 0.031250 
0.511719 0.542969 0.523438 0.511719 0.542969 0.523438 0.511719 0.542969 0.523438 0.046875 
0.492188 0.519531 0.519531 0.523438 0.519531 0.523438 0.500000 0.503906 0.515625 0.070312 
0.605469 0.636719 0.636719 0.605469 0.621094 0.625000 0.609375 0.613281 0.648438 0.140625 
0.535156 0.519531 0.539062 0.535156 0.519531 0.539062 0.535156 0.519531 0.539062 0.015625 
0.402344 0.406250 0.437500 0.402344 0.406250 0.437500 0.402344 0.406250 0.437500 0.140625 
0.402344 0.406250 0.437500 0.402344 0.406250 0.437500 0.402344 0.406250 0.437500 0.140625 
0.507812 0.527344 0.515625 0.515625 0.519531 0.519531 0.507812 0.519531 0.507812 0.039062 
0.593750 0.593750 0.601562 0.589844 0.597656 0.597656 0.601562 0.609375 0.601562 0.062500 
0.617188 0.621094 0.609375 0.621094 0.625000 0.613281 0.605469 0.601562 0.605469 0.078125 
0.632812 0.632812 0.632812 0.640625 0.640625 0.640625 0.625000 0.625000 0.625000 0.031250 
0.507812 0.523438 0.492188 0.507812 0.523438 0.492188 0.507812 0.523438 0.492188 0.062500 
0.406250 0.414062 0.414062 0.406250 0.414062 0.414062 0.406250 0.414062 0.414062 0.031250 
0.601562 0.617188 0.605469 0.601562 0.617188 0.605469 0.601562 0.617188 0.605469 0.015625 
0.605469 0.605469 0.605469 0.605469 0.605469 0.605469 0.609375 0.609375 0.609375 0.015625 
0.417969 0.402344 0.402344 0.402344 0.398438 0.425781 0.398438 0.386719 0.417969 0.085938 
0.425781 0.429688 0.429688 0.421875 0.406250 0.433594 0.406250 0.414062 0.417969 0.101562 
0.417969 0.406250 0.398438 0.417969 0.414062 0.414062 0.449219 0.402344 0.414062 0.101562 
0.593750 0.597656 0.613281 0.597656 0.609375 0.628906 0.605469 0.636719 0.636719 0.226562 
0.500000 0.511719 0.496094 0.500000 0.511719 0.496094 0.500000 0.511719 0.496094 0.015625 
0.527344 0.519531 0.519531 0.527344 0.519531 0.519531 0.527344 0.519531 0.519531 0.031250 
0.613281 0.609375 0.601562 0.601562 0.609375 0.589844 0.617188 0.582031 0.601562 0.101562 
0.527344 0.503906 0.527344 0.531250 0.503906 0.515625 0.367188 0.511719 0.527344 0.273438 
0.378906 0.367188 0.359375 0.378906 0.367188 0.359375 0.375000 0.359375 0.371094 0.070312 
0.609375 0.625000 0.605469 0.601562 0.621094 0.601562 0.609375 0.605469 0.613281 0.031250 
0.511719 0.496094 0.480469 0.507812 0.496094 0.503906 0.507812 0.488281 0.484375 0.078125 
0.500000 0.500000 0.519531 0.500000 0.500000 0.519531 0.500000 0.500000 0.519531 0.078125 
0.500000 0.523438 0.507812 0.500000 0.523438 0.507812 0.500000 0.523438 0.507812 0.031250 
0.523438 0.500000 0.511719 0.511719 0.492188 0.511719 0.511719 0.507812 0.507812 0.015625 
0.632812 0.613281 0.636719 0.632812 0.613281 0.636719 0.632812 0.613281 0.636719 0.015625 
0.503906 0.500000 0.511719 0.503906 0.500000 0.511719 0.503906 0.500000 0.511719 0.031250 
0.632812 0.632812 0.628906 0.632812 0.632812 0.628906 0.632812 0.632812 0.628906 0.015625 
0.460938 0.464844 0.468750 0.476562 0.472656 0.453125 0.468750 0.457031 0.464844 0.054688 
0.609375 0.609375 0.597656 0.597656 0.625000 0.601562 0.605469 0.601562 0.609375 0.007812 
0.500000 0.527344 0.519531 0.496094 0.492188 0.511719 0.507812 0.519531 0.515625 0.070312 
0.601562 0.617188 0.605469 0.601562 0.617188 0.605469 0.601562 0.617188 0.605469 0.015625 
0.515625 0.511719 0.500000 0.515625 0.511719 0.500000 0.515625 0.515625 0.496094 0.070312 
0.519531 0.539062 0.531250 0.519531 0.539062 0.531250 0.519531 0.539062 0.531250 0.046875 
0.527344 0.531250 0.535156 0.527344 0.531250 0.535156 0.527344 0.531250 0.535156 0.031250 
0.519531 0.519531 0.507812 0.519531 0.523438 0.511719 0.503906 0.515625 0.507812 0.046875 
0.671875 0.671875 0.671875 0.648438 0.656250 0.664062 0.671875 0.679688 0.667969 0.039062 
0.515625 0.503906 0.500000 0.515625 0.503906 0.500000 0.515625 0.507812 0.515625 0.070312 
0.406250 0.437500 0.453125 0.406250 0.437500 0.453125 0.406250 0.437500 0.453125 0.187500 
0.632812 0.632812 0.632812 0.640625 0.640625 0.617188 0.625000 0.625000 0.636719 0.054688 
0.621094 0.609375 0.613281 0.625000 0.613281 0.613281 0.601562 0.605469 0.613281 0.046875 
0.621094 0.621094 0.625000 0.625000 0.621094 0.609375 0.609375 0.613281 0.625000 0.039062 
0.593750 0.601562 0.589844 0.597656 0.597656 0.589844 0.609375 0.601562 0.597656 0.054688 
0.414062 0.414062 0.421875 0.414062 0.414062 0.421875 0.414062 0.414062 0.421875 0.031250 
0.617188 0.605469 0.625000 0.617188 0.605469 0.625000 0.617188 0.605469 0.625000 0.031250 
0.406250 0.437500 0.453125 0.406250 0.437500 0.453125 0.406250 0.437500 0.453125 0.187500 
0.402344 0.402344 0.417969 0.398438 0.425781 0.449219 0.386719 0.417969 0.402344 0.132812 
0.429688 0.429688 0.421875 0.406250 0.433594 0.402344 0.414062 0.417969 0.406250 0.078125 
0.515625 0.531250 0.539062 0.535156 0.507812 0.515625 0.519531 0.542969 0.515625 0.023438 
0.667969 0.667969 0.683594 0.679688 0.675781 0.652344 0.671875 0.671875 0.671875 0.039062 
0.519531 0.519531 0.523438 0.519531 0.519531 0.523438 0.519531 0.519531 0.523438 0.015625 
0.519531 0.515625 0.527344 0.511719 0.519531 0.523438 0.523438 0.515625 0.511719 0.031250 
0.605469 0.605469 0.617188 0.605469 0.605469 0.613281 0.609375 0.609375 0.609375 0.031250 
0.523438 0.492188 0.503906 0.523438 0.492188 0.503906 0.523438 0.492188 0.503906 0.078125 
0.496094 0.480469 0.515625 0.496094 0.503906 0.500000 0.488281 0.484375 0.515625 0.054688 
0.511719 0.496094 0.511719 0.511719 0.496094 0.511719 0.511719 0.496094 0.511719 0.000000 
0.609375 0.601562 0.601562 0.609375 0.589844 0.597656 0.582031 0.601562 0.593750 0.054688 
0.464844 0.457031 0.468750 0.464844 0.472656 0.476562 0.457031 0.464844 0.468750 0.046875 
0.367188 0.359375 0.343750 0.367188 0.359375 0.343750 0.359375 0.371094 0.347656 0.101562 
0.609375 0.597656 0.613281 0.625000 0.601562 0.601562 0.601562 0.609375 0.597656 0.046875 
0.625000 0.605469 0.621094 0.621094 0.601562 0.605469 0.605469 0.613281 0.613281 0.039062 
0.515625 0.492188 0.507812 0.515625 0.492188 0.507812 0.515625 0.492188 0.507812 0.031250 
0.515625 0.503906 0.511719 0.503906 0.507812 0.492188 0.492188 0.500000 0.492188 0.078125 
0.523438 0.507812 0.527344 0.523438 0.507812 0.527344 0.523438 0.507812 0.527344 0.015625 
0.500000 0.511719 0.511719 0.500000 0.511719 0.511719 0.500000 0.511719 0.511719 0.046875 
0.632812 0.628906 0.632812 0.632812 0.628906 0.632812 0.632812 0.628906 0.632812 0.000000 
0.464844 0.468750 0.457031 0.472656 0.453125 0.453125 0.457031 0.464844 0.460938 0.054688 
0.531250 0.535156 0.519531 0.531250 0.535156 0.519531 0.531250 0.535156 0.519531 0.046875 
0.671875 0.671875 0.660156 0.656250 0.664062 0.644531 0.679688 0.667969 0.664062 0.054688 
0.609375 0.601562 0.617188 0.609375 0.601562 0.617188 0.609375 0.601562 0.617188 0.031250 
0.507812 0.523438 0.527344 0.500000 0.503906 0.496094 0.503906 0.503906 0.488281 0.085938 
0.437500 0.453125 0.460938 0.437500 0.453125 0.460938 0.437500 0.453125 0.460938 0.093750 
0.496094 0.527344 0.523438 0.523438 0.507812 0.527344 0.511719 0.515625 0.511719 0.054688 
0.527344 0.519531 0.519531 0.492188 0.511719 0.515625 0.519531 0.515625 0.531250 0.054688 
0.511719 0.500000 0.527344 0.511719 0.500000 0.527344 0.515625 0.496094 0.492188 0.062500 
0.601562 0.589844 0.589844 0.597656 0.589844 0.597656 0.601562 0.597656 0.601562 0.039062 
0.621094 0.625000 0.625000 0.621094 0.609375 0.628906 0.613281 0.625000 0.632812 0.039062 
0.617188 0.605469 0.625000 0.617188 0.605469 0.625000 0.617188 0.605469 0.625000 0.031250 
0.542969 0.523438 0.511719 0.542969 0.523438 0.511719 0.542969 0.523438 0.511719 0.125000 
0.496094 0.492188 0.515625 0.496094 0.492188 0.515625 0.496094 0.492188 0.515625 0.078125 
0.523438 0.500000 0.523438 0.523438 0.500000 0.523438 0.523438 0.500000 0.523438 0.000000 
0.613281 0.636719 0.628906 0.613281 0.636719 0.628906 0.613281 0.636719 0.628906 0.062500 
0.605469 0.625000 0.617188 0.605469 0.625000 0.617188 0.605469 0.625000 0.617188 0.046875 
0.609375 0.613281 0.621094 0.613281 0.613281 0.636719 0.605469 0.613281 0.628906 0.085938 
0.609375 0.609375 0.609375 0.609375 0.609375 0.609375 0.617188 0.617188 0.617188 0.031250 
0.511719 0.515625 0.503906 0.511719 0.515625 0.503906 0.511719 0.515625 0.503906 0.031250 
0.632812 0.632812 0.628906 0.640625 0.617188 0.605469 0.625000 0.636719 0.617188 0.093750 
0.429688 0.367188 0.367188 0.445312 0.378906 0.367188 0.414062 0.378906 0.367188 0.273438 
0.531250 0.539062 0.503906 0.507812 0.515625 0.511719 0.542969 0.515625 0.523438 0.054688 
0.414062 0.421875 0.425781 0.414062 0.421875 0.425781 0.414062 0.421875 0.425781 0.046875 
0.503906 0.500000 0.500000 0.503906 0.500000 0.500000 0.507812 0.515625 0.488281 0.054688 
0.515625 0.527344 0.527344 0.519531 0.523438 0.523438 0.515625 0.511719 0.519531 0.062500 
0.437500 0.453125 0.460938 0.437500 0.453125 0.460938 0.437500 0.453125 0.460938 0.093750 
0.667969 0.683594 0.664062 0.675781 0.652344 0.656250 0.671875 0.671875 0.660156 0.078125 
0.492188 0.503906 0.492188 0.492188 0.503906 0.492188 0.492188 0.503906 0.492188 0.000000 
0.515625 0.546875 0.519531 0.515625 0.503906 0.539062 0.531250 0.519531 0.515625 0.078125 
0.519531 0.523438 0.527344 0.519531 0.523438 0.527344 0.519531 0.523438 0.527344 0.031250 
0.402344 0.417969 0.414062 0.425781 0.449219 0.402344 0.417969 0.402344 0.386719 0.109375 
0.429688 0.421875 0.406250 0.433594 0.402344 0.410156 0.417969 0.406250 0.398438 0.140625 
0.593750 0.597656 0.605469 0.593750 0.601562 0.628906 0.589844 0.605469 0.613281 0.125000 
0.480469 0.515625 0.503906 0.503906 0.500000 0.496094 0.484375 0.515625 0.484375 0.023438 
0.429688 0.429688 0.421875 0.429688 0.429688 0.421875 0.414062 0.410156 0.417969 0.078125 
