5 1
1.434454 -0.044304 -0.038842 0.000000 -0.038842 2.172904 
2.332776 -0.080897 0.064924 0.000000 0.093299 2.170208 
2.098403 0.016523 -0.024542 0.000000 -0.032659 2.174682 
1.174432 0.004615 0.071157 0.000000 0.009248 2.170805 
1.807884 0.021395 -0.103279 0.000000 -0.042042 2.170071 
1.240713 -0.043026 0.059782 0.000000 0.029539 2.169518 
1.226202 0.029194 -0.028515 0.000000 -0.009580 2.173528 
1.305605 -0.015270 0.036337 0.000000 -0.015270 2.173713 
1.395612 0.038842 -0.064155 0.000000 -0.010903 2.170928 
2.073860 0.024542 0.000000 0.000000 -0.048227 2.174275 
2.397700 -0.064924 0.000000 0.000000 0.047478 2.173594 
1.245588 -0.071157 0.070297 0.000000 0.004894 2.165629 
1.462858 0.040713 -0.017109 0.000000 0.005748 2.173976 
1.300495 -0.059782 0.030963 0.000000 0.010240 2.171176 
1.197687 0.028515 0.009431 0.000000 0.009431 2.174550 
1.711303 -0.195892 0.221215 0.000000 0.006724 2.131834 
1.363158 0.054519 -0.122445 0.000000 0.010733 2.160785 
1.245588 -0.028966 0.039697 0.000000 0.000000 2.172967 
1.384709 0.021892 -0.026887 0.021892 -0.005419 2.173958 
2.073860 0.000000 -0.024256 0.000000 -0.040268 2.174680 
2.182328 0.000000 -0.067403 0.017183 -0.008542 2.173847 
2.397700 -0.046556 -0.240896 0.000000 -0.018732 2.161748 
1.321056 -0.010321 0.000000 0.010402 -0.015451 2.174912 
1.142631 0.004490 0.004490 0.004490 0.018065 2.174981 
1.315885 -0.070297 -0.035631 0.000000 0.000000 2.170942 
1.527343 -0.092889 0.124615 -0.052966 0.054869 2.156441 
1.331458 -0.030963 -0.030963 0.000000 0.000000 2.174032 
2.173787 -0.067138 -0.099926 0.078092 -0.075384 2.167742 
1.445749 0.017109 -0.022501 0.000000 0.000000 2.174706 
1.160696 -0.009068 0.009139 0.000000 0.000000 2.175094 
1.240713 0.122445 -0.033596 0.000000 0.009769 2.161294 
1.197687 0.033333 -0.027852 0.000000 0.009431 2.173253 
1.285285 -0.039697 0.040962 0.000000 0.005050 2.172313 
2.106648 0.000000 0.253734 0.000000 -0.048990 2.155602 
2.156804 0.240896 -0.146996 0.000000 0.060026 2.150538 
1.280254 0.035631 -0.034666 0.000000 -0.005011 2.172992 
1.300495 0.030963 -0.040166 0.000000 0.005110 2.172972 
1.423247 0.022501 0.016843 0.000000 0.016843 2.174785 
1.151628 -0.008997 0.009068 -0.017924 0.018207 2.174356 
1.169835 -0.009139 0.000000 0.000000 0.004597 2.175167 
1.207118 0.033596 -0.009431 0.000000 -0.004725 2.174060 
1.326247 -0.040962 0.047645 0.000000 0.005211 2.171919 
1.265281 0.020004 -0.072281 -0.004952 -0.019693 2.170165 
2.360382 -0.253734 0.305119 0.000000 -0.027606 2.133655 
1.765842 0.000000 -0.013795 0.013904 -0.006911 2.175074 
2.009808 0.146996 -0.031280 0.000000 0.064052 2.167249 
1.211861 -0.014174 -0.009467 0.000000 -0.004743 2.175059 
1.932518 -0.221215 0.007593 0.030553 -0.030077 2.156239 
1.255396 -0.014683 0.000000 0.000000 0.019848 2.174702 
1.440090 -0.016843 0.081274 0.000000 0.017042 2.170816 
1.169835 0.000000 0.000000 0.000000 0.004597 2.175259 
1.197687 0.009431 -0.014008 0.000000 -0.009357 2.174912 
2.114926 0.067403 -0.024736 0.016653 0.016653 2.173635 
1.373891 -0.047645 0.043786 0.000000 -0.005377 2.171926 
1.978528 0.031280 0.015579 0.000000 0.039178 2.174592 
1.202393 0.009467 -0.014063 0.000000 0.000000 2.174983 
1.331458 0.064155 -0.080975 0.000000 -0.005211 2.166226 
2.397700 0.000000 -0.009384 0.000000 0.047478 2.174719 
1.704605 0.103279 -0.065553 0.000000 -0.019937 2.167427 
1.321056 0.000000 -0.035771 0.005191 -0.020561 2.174049 
1.651957 -0.124615 0.045976 -0.038416 0.032711 2.164433 
1.250482 0.080975 0.044923 0.000000 0.000000 2.169268 
2.388315 0.009384 0.000000 0.000000 -0.018658 2.175167 
1.188330 0.014063 0.037872 0.000000 0.009357 2.173984 
1.285285 0.088606 -0.049428 0.020320 -0.020004 2.165550 
2.073860 0.099926 -0.048227 0.066094 -0.032277 2.169543 
2.225541 0.079951 -0.135351 -0.034638 0.017524 2.167427 
2.017705 0.156081 -0.069971 0.000000 0.048038 2.164862 
1.192999 0.072281 -0.063733 0.004688 0.000000 2.165574 
1.940111 -0.007593 0.000000 -0.015157 0.000000 2.175190 
1.357823 0.026887 -0.041937 0.021467 -0.010608 2.172791 
1.160696 -0.009068 -0.004543 -0.022537 0.027634 2.173752 
1.752046 0.013795 0.041713 0.006884 -0.013688 2.174377 
1.147120 -0.004490 0.022714 0.022714 0.018136 2.174228 
1.280254 -0.019926 0.010081 0.010081 0.000000 2.174729 
2.090190 0.024736 0.075089 0.024736 0.033046 2.173674 
1.947734 0.069971 0.007653 0.000000 0.038568 2.173453 
1.697933 0.138533 0.054113 -0.096998 0.102874 2.157139 
1.285285 0.035771 -0.034802 0.015210 -0.005030 2.172808 
1.183679 -0.004633 0.009320 0.009320 -0.004633 2.175059 
1.697933 0.167567 -0.078052 0.067908 0.109950 2.155237 
1.697933 -0.045976 -0.052442 -0.032969 0.047256 2.171386 
1.947734 0.023050 0.167192 0.030794 -0.045294 2.164867 
1.235857 0.049428 -0.042858 0.014625 -0.009655 2.170814 
1.169835 0.027852 0.023164 0.009211 -0.004578 2.174174 
2.114926 0.075977 -0.008277 0.008310 0.000000 2.173569 
1.255396 0.000000 -0.009808 0.000000 0.000000 2.175198 
2.025633 0.048227 -0.015825 0.032025 -0.054849 2.172871 
2.114926 -0.167192 0.128139 0.000000 -0.008277 2.160382 
1.129267 0.063733 0.004437 0.008892 0.008892 2.171523 
1.462858 0.011519 0.011519 -0.011428 0.011519 2.174958 
1.341942 -0.051607 -0.046537 -0.005252 -0.005252 2.172321 
1.156153 0.004543 0.000000 -0.009032 0.009104 2.175074 
1.485986 0.035379 -0.084890 0.017585 -0.023128 2.169112 
1.179046 0.047156 -0.114291 -0.022893 0.023347 2.157852 
1.639051 0.065553 0.012906 0.000000 -0.012805 2.173040 
1.940111 0.000000 -0.074610 -0.045117 0.022960 2.172435 
1.290335 -0.010081 -0.010081 -0.010081 -0.005050 2.175119 
2.165279 -0.075089 0.017049 0.000000 0.025624 2.173197 
1.280254 -0.014974 -0.010002 0.010081 0.000000 2.174912 
2.707643 -0.021153 -0.021153 -0.010597 0.010639 2.175094 
1.197687 0.000000 0.072566 -0.027852 0.033333 2.168818 
1.752046 -0.054113 0.034693 -0.034019 0.041713 2.171841 
2.665501 -0.305119 -0.171906 0.000000 -0.031175 2.154190 
1.619881 0.078052 0.327853 0.104896 0.091421 2.134085 
1.192999 0.042858 -0.013953 0.009394 0.000000 2.173270 
1.401096 0.084890 -0.090361 0.016581 -0.016387 2.163147 
1.474377 -0.011519 -0.011519 -0.011519 0.017448 2.174816 
2.090190 0.135351 0.041389 0.049764 -0.056597 2.168002 
1.156153 0.000000 0.022893 0.004543 -0.004525 2.174723 
1.280254 0.010081 -0.034666 -0.014974 0.000000 2.174040 
1.341942 -0.036337 0.015881 0.000000 -0.010484 2.173961 
1.270252 0.010002 -0.034395 0.004991 0.004991 2.174056 
1.947734 -0.327853 0.330794 0.015337 0.030794 2.093315 
1.645492 0.000000 -0.081785 0.000000 0.198190 2.151816 
1.245588 0.034666 -0.014568 -0.009731 -0.004875 2.173803 
2.106648 0.008277 0.041714 0.000000 -0.016458 2.174628 
1.902440 0.052947 0.179569 0.007475 0.007475 2.164622 
1.480170 0.139711 -0.051330 0.029309 -0.011564 2.160987 
1.169835 0.000000 0.027852 0.000000 0.009211 2.174535 
2.251878 -0.086600 -0.017593 0.080897 -0.086600 2.169120 
1.179046 0.013953 -0.009211 0.009284 0.000000 2.174913 
2.686490 0.021153 0.031792 0.021153 0.021153 2.175030 
1.619881 0.091421 -0.074464 0.173878 -0.162749 2.135972 
1.843682 0.119388 -0.035798 0.043895 -0.035798 2.167677 
1.235857 0.034395 -0.023996 0.000000 0.009731 2.173521 
1.270252 -0.072566 0.082256 -0.004972 0.015032 2.164035 
1.192999 -0.009320 0.000000 0.014118 -0.013953 2.174781 
2.082009 -0.179569 0.126145 0.008181 -0.016266 2.158519 
1.192999 -0.023164 0.018861 -0.004669 0.000000 2.174322 
1.457133 0.000000 0.005725 -0.017042 0.017244 2.174844 
1.357823 0.000000 -0.021133 0.000000 -0.010608 2.174922 
2.243065 -0.128139 -0.008779 -0.017524 0.026545 2.170538 
2.131579 -0.041389 0.219565 0.102707 -0.097986 2.154597 
1.169835 -0.022714 0.075753 0.037283 0.013844 2.168493 
1.245588 0.009808 -0.024185 0.000000 -0.009731 2.174592 
2.148363 -0.041714 -0.130657 -0.058173 -0.041714 2.170198 
1.226202 -0.037872 0.034127 0.000000 -0.009580 2.172601 
1.207118 -0.009431 0.014285 0.000000 0.019084 2.174682 
1.064755 0.114291 0.000000 -0.008318 0.012600 2.160908 
2.208154 -0.126145 0.026132 0.000000 -0.008643 2.170491 
1.336690 0.021133 -0.020804 0.000000 -0.015634 2.174354 
1.474377 0.023310 -0.078764 -0.017244 0.029195 2.169919 
1.807884 0.035798 0.162900 0.079694 -0.042042 2.162871 
2.351144 -0.219565 0.018513 0.113287 -0.099266 2.156525 
1.310735 0.090361 -0.015330 0.010321 -0.015330 2.168379 
1.462858 -0.005725 0.000000 -0.005725 0.000000 2.175244 
2.388315 0.000000 0.000000 0.000000 -0.046374 2.174779 
1.151628 0.004525 0.004525 -0.004507 0.009068 2.175143 
1.295405 0.046537 -0.074003 0.000000 -0.010120 2.168426 
1.545418 0.074464 -0.030007 0.172609 -0.166128 2.136675 
2.009808 0.088595 -0.084854 -0.054421 0.064052 2.167121 
1.619881 -0.025212 -0.086537 0.006365 -0.025212 2.171310 
1.563706 0.081785 0.147596 0.000000 0.107800 2.161055 
1.428840 0.051330 0.005614 0.034018 -0.033227 2.172031 
1.909915 -0.022338 -0.014921 0.022602 -0.037085 2.174330 
1.786739 -0.034693 0.000000 0.007020 -0.013959 2.174693 
1.192999 0.000000 0.000000 0.000000 -0.004669 2.175259 
1.651957 -0.012906 0.013008 0.000000 -0.019321 2.174912 
2.718282 -0.031792 -0.010639 -0.031792 0.000000 2.174981 
2.234286 0.008779 -0.085923 -0.034774 -0.008745 2.173139 
2.234286 -0.026132 -0.008745 0.017593 -0.043383 2.174520 
2.234286 0.017593 -0.060499 0.035324 -0.077482 2.172119 
1.970784 -0.162900 0.119406 0.015518 -0.060869 2.158104 
1.295405 -0.044923 0.144685 0.000000 -0.010120 2.156370 
1.352508 -0.082256 0.076332 0.005314 -0.010566 2.164842 
1.315885 0.020804 0.000000 0.000000 -0.020480 2.174540 
1.462858 0.011519 -0.022768 -0.011428 0.005748 2.174729 
1.395612 0.078764 -0.090007 -0.027098 0.022065 2.163325 
1.295405 0.015330 0.000000 0.015330 -0.015151 2.174683 
1.745189 -0.006830 0.098493 -0.013634 0.034557 2.170729 
1.211861 -0.018861 0.014341 -0.009467 0.014341 2.174403 
1.221403 0.074003 0.019310 0.019310 -0.023716 2.169663 
1.156153 -0.004525 0.027526 -0.009032 0.004543 2.174346 
1.850926 0.000000 -0.243700 -0.007244 0.007273 2.151134 
1.515410 0.030007 -0.005931 0.091816 -0.097733 2.163073 
1.211861 0.023996 -0.014174 0.004762 0.019160 2.174246 
1.955387 0.094218 -0.067810 0.143016 -0.154580 2.152889 
2.707643 0.010639 0.000000 0.010639 -0.021153 2.175141 
1.192999 0.000000 -0.018568 -0.009320 0.004688 2.174867 
1.428840 -0.076332 0.074732 -0.005592 0.005614 2.166864 
1.909915 0.076386 0.053155 -0.073449 0.068612 2.168594 
2.090190 -0.119406 0.008213 -0.048607 -0.056597 2.170204 
1.305605 0.090007 -0.010200 -0.015270 0.015451 2.168565 
2.493595 0.171906 -0.188103 0.000000 -0.009760 2.159619 
1.843682 -0.098493 -0.007216 0.000000 0.029148 2.170834 
2.278528 -0.330794 0.081855 -0.079016 -0.035463 2.142166 
1.183679 -0.027526 0.028181 -0.004633 0.009320 2.173508 
1.894994 0.014921 -0.094186 0.052740 -0.058528 2.169136 
1.509479 0.005931 0.242567 0.035938 -0.035102 2.143151 
1.887577 0.067810 0.022338 0.154006 -0.135531 2.156708 
1.240713 -0.019310 0.049622 0.014683 -0.019310 2.172056 
1.357823 -0.015881 -0.026365 0.048779 -0.041937 2.171217 
1.955387 -0.007653 -0.045472 0.078205 0.000000 2.172097 
2.173787 0.060499 -0.091778 0.051754 -0.058861 2.169507 
1.607226 0.243700 -0.037376 0.019020 0.025410 2.146605 
2.360382 -0.081855 0.018585 -0.009238 -0.018440 2.173511 
1.326247 0.074849 -0.085533 0.000000 0.010443 2.164207 
1.836466 0.007216 -0.056720 0.000000 0.029034 2.173462 
1.963071 -0.053155 0.094588 -0.060630 0.046738 2.168511 
1.211861 -0.028181 -0.009467 -0.009467 0.009542 2.174357 
1.250482 0.034802 0.024761 0.014798 -0.014625 2.173581 
1.533344 0.086537 -0.180836 0.012073 -0.029773 2.149303 
1.310735 0.000000 0.005150 0.010321 -0.015330 2.174957 
1.434454 -0.005614 -0.027853 0.011295 -0.016777 2.174520 
1.231020 0.014568 0.029309 -0.004818 -0.009617 2.174223 
1.315885 0.041937 -0.005150 0.031329 -0.025550 2.172556 
1.331458 0.026365 -0.051203 0.026365 -0.030963 2.171120 
2.009808 0.015825 -0.046738 0.023784 -0.023506 2.173992 
1.800808 0.094186 -0.116139 0.035658 -0.048761 2.163251 
1.909915 -0.022338 0.092027 0.123677 -0.102031 2.161837 
1.188330 0.042690 -0.032177 0.009357 -0.009284 2.172088 
2.388315 0.000000 -0.027933 0.000000 0.000000 2.175098 
1.315885 -0.015390 0.036623 0.005171 -0.010280 2.173833 
1.909915 0.045472 -0.109107 0.139690 -0.007475 2.162029 
1.295405 0.010200 -0.005070 -0.015151 0.015330 2.174752 
1.924954 0.084854 -0.029960 -0.022514 0.022780 2.171790 
1.807884 -0.042042 0.035798 -0.007076 -0.021145 2.173704 
2.082009 0.091778 -0.008149 0.049570 -0.056376 2.170733 
2.049605 0.024256 -0.184104 0.000000 0.008054 2.163586 
1.315885 0.000000 0.005171 0.000000 -0.010280 2.175167 
1.440090 0.022768 0.034286 0.005659 0.000000 2.174405 
2.057658 -0.094588 0.167883 -0.032025 0.024351 2.162015 
1.779746 0.056720 -0.013904 0.006993 0.006993 2.173831 
1.240713 0.085533 -0.057034 -0.009693 0.014683 2.164988 
1.352508 0.180836 0.000000 0.000000 -0.021050 2.152316 
1.133704 -0.004437 0.013417 0.013417 0.017924 2.174707 
1.188330 -0.027634 0.023530 -0.004651 0.014063 2.173653 
1.315885 -0.005150 0.020804 0.005171 -0.005150 2.174863 
1.357823 -0.015881 -0.005314 0.000000 0.005335 2.175052 
2.001942 -0.092027 0.121294 0.047663 -0.084522 2.163108 
1.406602 0.027853 -0.048779 0.000000 -0.005505 2.172907 
1.684668 0.116139 -0.019704 0.033359 -0.039177 2.167321 
1.994107 -0.015579 0.137472 0.000000 -0.015579 2.168687 
1.310735 0.005150 0.005150 0.031207 -0.040483 2.172952 
1.800808 0.109107 -0.048761 0.154580 0.035658 2.161693 
1.260329 -0.029309 0.014915 -0.019616 0.004952 2.173954 
1.169835 0.009211 0.095446 0.023164 0.000000 2.167310 
1.156153 0.032177 0.013682 0.022893 -0.017994 2.173358 
1.280254 0.051203 0.015151 0.005030 -0.014974 2.172858 
1.352508 -0.036623 0.026782 0.010650 -0.005293 2.173473 
2.369657 -0.018513 -0.117779 0.056418 -0.036881 2.170612 
1.440090 -0.144685 0.057596 0.000000 -0.011251 2.158045 
1.843682 -0.035798 0.058758 -0.007216 -0.063936 2.171442 
2.378968 -0.018585 -0.162137 0.018732 0.009348 2.168675 
2.182328 -0.017049 -0.132723 -0.025524 0.025826 2.169927 
1.793760 -0.041713 0.093818 0.014124 0.000000 2.170617 
1.147120 -0.013417 0.013575 0.004507 0.031926 2.173891 
2.225541 -0.167883 0.116401 0.008745 0.017524 2.162531 
1.183679 0.057034 0.066803 -0.009248 0.004651 2.169129 
2.033592 0.089643 -0.062809 0.000000 0.056597 2.170196 
1.352508 0.000000 0.156971 -0.005293 -0.026262 2.157083 
1.275244 -0.024761 0.061446 0.015092 -0.024761 2.170592 
1.336690 -0.020804 0.010525 -0.005232 0.000000 2.174822 
1.211861 -0.023530 -0.014174 -0.009467 0.004762 2.174611 
1.275244 -0.014915 -0.019848 -0.019848 0.015092 2.174301 
1.786739 0.000000 0.007020 -0.006993 0.014069 2.175152 
1.645492 0.052442 -0.031950 -0.031950 0.032583 2.172087 
1.315885 -0.005150 -0.015390 0.041937 -0.045633 2.171755 
2.131579 -0.137472 0.085252 0.000000 -0.016653 2.166626 
1.963071 0.046738 -0.155187 0.000000 -0.007683 2.165427 
2.017705 0.130657 -0.209821 -0.069971 0.007928 2.151249 
1.295405 -0.015151 0.046537 0.010200 -0.010120 2.173090 
1.894994 0.029960 0.000000 -0.058528 0.068076 2.171657 
1.169835 -0.013682 0.009211 0.009211 -0.009139 2.174798 
1.280254 -0.044397 0.000000 0.015151 0.015151 2.173064 
1.379290 -0.026782 -0.047832 0.005419 -0.005399 2.173359 
1.752046 0.048761 0.055838 0.135531 0.048761 2.168166 
1.265281 -0.095446 0.097877 0.009963 0.000000 2.157891 
1.731555 0.041226 -0.060048 0.000000 0.034287 2.172066 
1.290335 0.078179 -0.010081 0.000000 0.015270 2.170416 
1.887577 -0.093818 -0.014747 0.000000 -0.007388 2.172068 
1.221403 0.024185 -0.065250 0.000000 -0.009542 2.170546 
1.902440 -0.058758 0.060630 -0.007446 -0.022251 2.172113 
2.251878 0.117779 -0.043724 -0.035048 0.017731 2.170339 
1.250482 -0.066803 0.060253 0.004914 -0.004894 2.167470 
1.221403 -0.014285 0.029080 0.000000 0.024185 2.173848 
2.148363 0.085923 -0.169835 -0.008409 0.008441 2.163562 
2.216830 0.162137 -0.142970 -0.060026 0.008711 2.159906 
1.336690 -0.061446 -0.051405 0.005252 -0.036194 2.170697 
1.169835 0.009211 -0.004578 -0.013682 0.013844 2.174752 
1.245588 -0.075753 0.049817 0.029655 -0.004875 2.166476 
1.347215 -0.010525 0.015943 -0.015757 0.015943 2.174566 
1.245588 0.034666 -0.019386 0.000000 -0.004875 2.173749 
1.160696 -0.013575 0.013736 0.000000 0.022983 2.174358 
1.664965 -0.013008 0.039640 0.000000 -0.038718 2.173528 
1.711303 -0.147596 0.139624 0.000000 0.068443 2.152581 
1.300495 0.015390 -0.035214 0.030963 -0.030243 2.172326 
1.255396 0.019848 -0.019539 0.000000 0.000000 2.174540 
1.613541 0.031950 -0.018872 -0.018872 0.012705 2.174192 
1.197687 0.014174 0.014174 0.004706 0.018935 2.174823 
1.671507 0.060048 0.094335 0.000000 0.066852 2.169823 
1.807884 0.155187 -0.042042 0.035798 -0.007076 2.164428 
1.793760 -0.007020 0.086430 -0.014014 0.042707 2.171624 
1.894994 0.000000 0.083534 -0.094186 0.091308 2.165747 
1.807884 0.209821 -0.028138 -0.069525 0.043043 2.154124 
1.363158 -0.097877 0.054519 -0.005335 -0.005335 2.165227 
1.331458 0.047832 -0.036053 -0.005211 0.005232 2.172225 
2.098403 -0.008213 0.109751 -0.072770 0.033176 2.169234 
1.260329 0.040166 -0.034127 0.000000 0.014915 2.172520 
2.049605 0.132723 -0.071077 -0.063303 -0.008022 2.165740 
1.462858 0.000000 -0.099700 -0.005725 0.000000 2.169048 
2.208154 0.043724 -0.042875 -0.017251 0.017387 2.173940 
1.174432 -0.013736 0.000000 -0.004597 0.009248 2.174968 
1.963071 -0.060630 0.038871 -0.022960 0.000000 2.173127 
1.872831 0.014747 -0.036364 0.037085 0.000000 2.174049 
1.250482 -0.029080 0.029772 0.000000 -0.004894 2.173593 
1.978528 0.169835 -0.068612 -0.023140 0.023414 2.162874 
1.179046 -0.022893 0.013953 -0.004615 0.004633 2.174464 
1.290335 -0.049622 0.046354 -0.005050 -0.005050 2.171079 
1.752046 -0.242567 0.249896 0.070073 -0.040743 2.115145 
1.285285 0.051405 -0.087598 0.010120 -0.024956 2.165383 
1.765842 0.042042 0.144073 0.042042 -0.027483 2.166200 
1.295405 -0.049817 0.000000 0.015330 -0.025153 2.172621 
1.183679 0.014008 -0.004633 0.000000 0.000000 2.175058 
1.197687 0.014174 -0.009357 -0.004688 0.009431 2.174874 
1.211861 -0.014174 0.033728 0.004762 0.019160 2.173781 
1.880190 -0.086430 0.059921 -0.007359 0.014804 2.170468 
1.503571 -0.074732 -0.085894 -0.029195 0.029773 2.167243 
1.179046 -0.009211 -0.022893 0.000000 0.000000 2.174753 
1.836466 0.036364 -0.084420 0.058528 -0.049727 2.168924 
2.216830 -0.085252 -0.017319 0.000000 0.008711 2.173238 
1.865501 0.074610 -0.071741 -0.036222 0.036939 2.169520 
1.594670 0.018872 -0.091098 0.025212 -0.012458 2.169873 
1.569850 0.037376 -0.030481 0.101656 0.024819 2.168838 
2.225541 0.008745 -0.077178 0.008745 -0.026030 2.173466 
1.978528 0.071077 0.031280 -0.068612 -0.015457 2.171110 
2.208154 -0.109751 0.227453 -0.076576 0.061455 2.153784 
2.165279 0.042875 0.000000 0.077786 -0.033700 2.172744 
1.363158 0.099700 -0.097877 0.010733 0.000000 2.159606 
1.280254 -0.029772 0.020241 0.000000 -0.039541 2.172891 
1.850926 -0.139624 -0.035939 0.000000 0.036651 2.166336 
1.295405 0.000000 0.015330 0.015330 -0.015151 2.174683 
2.707643 0.000000 -0.010597 0.000000 -0.021153 2.175190 
1.280254 0.010081 -0.010002 0.000000 0.015151 2.174913 
1.417677 0.085894 -0.080987 -0.016581 0.022413 2.164387 
1.336690 -0.046354 0.048020 -0.010443 0.000000 2.171444 
1.265281 -0.062888 0.055775 0.020004 -0.014798 2.168086 
1.295405 0.000000 0.073109 0.010200 -0.005070 2.171195 
1.521365 -0.081274 0.011979 0.000000 0.005978 2.171122 
1.474377 -0.034286 0.046988 -0.005771 0.000000 2.172930 
1.165257 0.004578 0.027743 -0.022626 0.023074 2.173425 
1.188330 0.009357 -0.013898 -0.009284 0.004669 2.174875 
1.183679 0.014008 -0.013844 0.000000 -0.004633 2.174842 
1.793760 0.071741 -0.007020 -0.027918 0.035519 2.172271 
1.779746 0.028138 0.093085 -0.034557 0.049532 2.170365 
2.148363 0.016916 0.051149 0.000000 -0.016784 2.174361 
2.148363 0.077178 -0.016784 0.016916 -0.016784 2.173244 
1.872831 -0.093085 0.044589 0.000000 0.007359 2.170743 
1.865501 0.184104 -0.187426 0.000000 0.051919 2.145264 
2.199512 0.017319 -0.059557 0.000000 0.000000 2.174143 
1.978528 -0.007744 0.000000 0.007774 -0.015457 2.175152 
2.156804 -0.170502 0.175972 -0.025225 0.000000 2.155786 
1.226202 0.034127 -0.023809 0.000000 -0.004799 2.173535 
1.179046 0.004633 0.023347 0.000000 0.009284 2.174770 
1.539369 0.030481 -0.082236 0.171934 0.030481 2.154136 
1.270252 0.010002 0.066437 0.000000 0.020083 2.171919 
1.765842 0.013904 0.020897 0.006939 0.000000 2.175060 
1.909915 0.068612 0.155828 -0.007475 0.015039 2.166569 
1.280254 0.000000 0.000000 0.010081 0.005030 2.175189 
1.310735 -0.015330 0.025954 0.005150 -0.020400 2.174098 
1.226202 -0.014341 0.004818 -0.009580 0.000000 2.175002 
1.226202 0.019386 -0.019084 0.000000 -0.014341 2.174354 
1.384709 -0.048020 0.078149 -0.016195 0.000000 2.168555 
2.332776 -0.175972 0.170617 -0.063166 0.009166 2.157609 
1.503571 0.091098 -0.172114 0.029773 -0.023401 2.149254 
2.131579 0.016784 0.059324 0.016784 -0.016653 2.174100 
2.009808 -0.031280 0.072201 -0.046738 -0.023506 2.171979 
1.978528 0.000000 0.007774 0.039178 -0.038417 2.174107 
1.417677 -0.054519 0.039456 0.000000 0.005570 2.171873 
1.368514 -0.073109 0.082916 0.000000 -0.016006 2.165298 
2.435607 -0.227453 0.178138 -0.047292 0.038507 2.153266 
1.265281 0.097877 -0.039079 0.020004 0.004972 2.165647 
1.357823 -0.082579 0.059855 0.000000 0.005335 2.166790 
1.462858 -0.078149 0.076511 -0.028404 -0.011428 2.166284 
1.192999 -0.027743 0.018861 -0.009320 0.009394 2.173912 
1.231020 -0.004818 -0.051974 0.000000 -0.009617 2.172974 
1.509479 -0.156971 0.066540 -0.029309 0.029890 2.155212 
2.503393 -0.170617 0.110353 -0.029279 0.000000 2.165283 
1.245588 -0.033728 0.044747 0.000000 0.024664 2.171859 
2.073860 0.008149 0.099926 0.074502 -0.040268 2.170330 
1.970784 0.062809 -0.053364 0.000000 0.062809 2.171455 
1.533344 -0.011979 -0.076211 0.000000 0.018146 2.171580 
2.199512 -0.051149 -0.117502 0.000000 -0.008609 2.171221 
1.588428 0.031453 0.006241 0.037818 0.018798 2.174297 
1.169835 0.013844 -0.013682 0.000000 0.004597 2.174844 
1.352508 0.005314 -0.021050 0.000000 0.016006 2.174682 
2.697046 0.010597 -0.052368 0.000000 0.021236 2.174605 
1.917420 -0.044589 -0.007505 0.000000 0.022691 2.174270 
1.986302 -0.007774 0.007805 0.047291 -0.023231 2.174210 
1.336690 0.080987 -0.081294 -0.010443 0.010525 2.164080 
